Livro,Parte,Capítulo,Item,Subitem,Index,Tipo,Texto
0,4,0,4,10,lde.4.1.4,nota,"---
"
0,4,0,5,1,lde.4.1.5,pergunta,"941. Para muitas pessoas, o temor da morte é uma causa de perplexidade. Donde lhes vêm esse temor, tendo elas diante de si o futuro?
"
0,4,0,5,2,lde.4.1.5,resposta,"> “Falece-lhes fundamento para semelhante temor. Mas que queres! se procuram persuadi-las, quando crianças, de que há um inferno e um paraíso e que mais certo é irem para o inferno, visto que também lhes disseram que o que está na Natureza constitui pecado mortal para a alma! Sucede então que, tornadas adultas, essas pessoas, se algum juízo têm, não podem admitir tal coisa e se fazem ateias ou materialistas. São assim levadas a crer que, além da vida presente, nada mais há. Quanto aos que persistiram nas suas crenças da infância, esses temem aquele fogo eterno que os queimará sem os consumir.
"
0,4,0,5,3,lde.4.1.5,resposta,"> Ao justo, nenhum temor inspira a morte, porque, com a fé, tem ele a certeza do futuro. A esperança fá-lo contar com uma vida melhor; e a caridade, a cuja lei obedece, lhe dá a segurança de que, no mundo para onde terá de ir, nenhum ser encontrará cujo olhar lhe seja de temer.” (730)
"
0,4,0,5,4,lde.4.1.5,resposta,"> > O homem carnal, mais preso à vida corpórea do que à vida espiritual, tem, na Terra, penas e gozos materiais. Sua felicidade consiste na satisfação fugaz de todos os seus desejos. Sua alma, constantemente preocupada e angustiada pelas vicissitudes da vida, se conserva numa ansiedade e numa tortura perpétuas. A morte o assusta, porque ele duvida do futuro e porque tem de deixar no mundo todas as suas afeições e esperanças.
"
0,4,0,5,5,lde.4.1.5,resposta,"> > O homem moral, que se colocou acima das necessidades factícias criadas pelas paixões, já neste mundo experimenta gozos que o homem material desconhece. A moderação de seus desejos lhe dá ao Espírito calma e serenidade. Ditoso pelo bem que faz, não há para ele decepções e as contrariedades lhe deslizam por sobre a alma, sem nenhuma impressão dolorosa deixarem.
"
0,4,0,5,7,lde.4.1.5,pergunta,"942. Pessoas não haverá que achem um tanto banais esses conselhos para ser-se feliz na Terra; que neles vejam o que chamam lugares comuns, sediciosas verdades; e que digam, que, afinal, o segredo para ser-se feliz consiste em saber cada um suportar a sua desgraça?
"
0,4,0,5,8,lde.4.1.5,resposta,"> “Há as que isso dizem e em grande número, mas muitas se parecem com certos doentes a quem o médico prescreve a dieta; desejariam curar-se sem remédios e continuando a apanhar indigestões.” ❦
"
0,4,0,5,9,lde.4.1.5,nota,"---
"
0,4,0,6,1,lde.4.1.6,pergunta,"943. Donde nasce o desgosto da vida, que, sem motivos plausíveis, se apodera de certos indivíduos?
"
0,4,0,6,2,lde.4.1.6,resposta,"> “Efeito da ociosidade, da falta de fé e, também, da saciedade. Para aquele que usa de suas faculdades com fim útil e de acordo com as suas aptidões naturais, o trabalho nada tem de árido e a vida se escoa mais rapidamente. Ele lhe suporta as vicissitudes com tanto mais paciência e resignação, quanto obra com o fito da felicidade mais sólida e mais durável que o espera.”
"
0,4,0,6,4,lde.4.1.6,pergunta,"944. Tem o homem o direito de dispor da sua vida?
"
0,4,0,6,5,lde.4.1.6,resposta,"> “Não; só a Deus assiste esse direito. O suicídio voluntário importa numa transgressão desta lei.”
"
0,4,0,6,7,lde.4.1.6,pergunta,"944. a) Não é sempre voluntário o suicídio?
"
0,4,0,6,8,lde.4.1.6,resposta,"> “O louco que se mata não sabe o que faz.”
"
0,4,0,6,10,lde.4.1.6,pergunta,"945. Que se deve pensar do suicídio que tem como causa o desgosto da vida?
"
0,4,0,6,11,lde.4.1.6,resposta,"> “Insensatos! Por que não trabalhavam? A existência não lhes teria sido tão pesada.”
"
0,4,0,6,13,lde.4.1.6,pergunta,"946. E do suicídio cujo fim é fugir, aquele que o comete, às misérias e às decepções deste mundo?
"
0,4,0,6,14,lde.4.1.6,resposta,"> “Pobres Espíritos, que não têm a coragem de suportar as misérias da existência! Deus ajuda aos que sofrem e não aos que carecem de energia e de coragem. As tribulações da vida são provas ou expiações. Felizes os que as suportam sem se queixar, porque serão recompensados! Ai, porém, daqueles que esperam a salvação do que, na sua impiedade, chamam acaso ou fortuna! O acaso, ou a fortuna, para me servir da linguagem deles, podem, com efeito, favorecê-los por um momento, mas para lhes fazer sentir mais tarde, cruelmente, a vacuidade dessas palavras.”
"
0,4,0,6,16,lde.4.1.6,pergunta,"946. a) Os que hajam conduzido o desgraçado a esse ato de desespero sofrerão as consequências de tal proceder?
"
0,4,0,6,17,lde.4.1.6,resposta,"> “Oh! esses, ai deles! Responderão como por um assassínio.”
"
0,4,0,6,19,lde.4.1.6,pergunta,"947. Pode ser considerado suicida aquele que, a braços com a maior penúria, se deixa morrer de fome?
"
0,4,0,6,20,lde.4.1.6,resposta,"> “É um suicídio, mas os que lhe foram causa, ou que teriam podido impedi-lo, são mais culpados do que ele, a quem a indulgência espera. Todavia, não penseis que seja totalmente absolvido, se lhe faltaram firmeza e perseverança e se não usou de toda a sua inteligência para sair do atoleiro. Ai dele, sobretudo, se o seu desespero nasce do orgulho. Quero dizer: se for desses homens em quem o orgulho anula os recursos da inteligência, que corariam de dever a existência ao trabalho de suas mãos e que preferem morrer de fome a renunciar ao que chamam sua posição social! Não haverá mil vezes mais grandeza e dignidade em lutar contra a adversidade, em afrontar a crítica de um mundo fútil e egoísta, que só tem boa vontade para com aqueles a quem nada falta e que vos volta as costas assim precisais dele? Sacrificar a vida à consideração desse mundo é estultícia, porquanto ele a isso nenhum apreço dá.”
"
0,4,0,6,22,lde.4.1.6,pergunta,"948. É tão reprovável, como o que tem por causa o desespero, o suicídio daquele que procura escapar à vergonha de uma ação má?
"
0,4,0,6,23,lde.4.1.6,resposta,"> “O suicídio não apaga a falta. Ao contrário, em vez de uma, haverá duas. Quando se teve a coragem de praticar o mal, é preciso ter-se a de lhe sofrer as consequências. Deus, que julga, pode, conforme a causa, abrandar os rigores de sua justiça.”
"
0,4,0,6,25,lde.4.1.6,pergunta,"949. Será desculpável o suicídio, quando tenha por fim obstar a que a vergonha caia sobre os filhos, ou sobre a família?
"
0,4,0,6,26,lde.4.1.6,resposta,"> “O que assim procede não faz bem, mas como pensa que o faz, Deus lhe leva isso em conta, pois que é uma expiação que ele se impõe a si mesmo. A intenção lhe atenua a falta; entretanto, nem por isso deixa de haver falta. Ademais, eliminai da vossa sociedade os abusos e os preconceitos e deixará de haver desses suicídios.”
"
0,4,0,6,27,lde.4.1.6,resposta,"> > Aquele que tira a si mesmo a vida, para fugir à vergonha de uma ação má, prova que dá mais apreço à estima dos homens do que à de Deus, visto que volta para a vida espiritual carregado de suas iniquidades, tendo-se privado dos meios de repará-las durante a vida corpórea. Deus, geralmente, é menos inexorável do que os homens. Perdoa aos que sinceramente se arrependem e atende à reparação. O suicida nada repara.
"
0,4,0,6,29,lde.4.1.6,pergunta,"950. Que pensar daquele que se mata, na esperança de chegar mais depressa a uma vida melhor?
"
0,4,0,6,30,lde.4.1.6,resposta,"> “Outra loucura! Que faça o bem e mais certo estará de lá chegar, pois, matando-se, retarda a sua entrada num mundo melhor e terá que pedir lhe seja permitido voltar, para concluir a vida a que pôs termo sob o influxo de uma ideia falsa. Uma falta, seja qual for, jamais abre a ninguém o santuário dos eleitos.”
"
0,4,0,6,32,lde.4.1.6,pergunta,"951. Não é, às vezes, meritório o sacrifício da vida, quando aquele que o faz visa salvar a de outrem, ou ser útil aos seus semelhantes? “Isso é sublime, conforme a intenção, e, em tal caso, o sacrifício da vida não constitui suicídio. Deus, porém, se opõe a todo sacrifício inútil e não o pode ver de bom grado, se tem o orgulho a manchá-lo. Só o desinteresse torna meritório o sacrifício e, não raro, quem o faz guarda oculto um pensamento, que lhe diminui o valor aos olhos de Deus.”
"
0,4,0,6,33,lde.4.1.6,resposta,"> Todo sacrifício que o homem faça à custa da sua própria felicidade é um ato soberanamente meritório aos olhos de Deus, porque resulta da prática da lei de caridade. Ora, sendo a vida o bem terreno a que maior apreço dá o homem, não comete atentado o que a ela renuncia pelo bem de seus semelhantes: cumpre um sacrifício; mas, antes de o cumprir, deve refletir sobre se sua vida não será mais útil do que sua morte.
"
0,4,0,6,35,lde.4.1.6,pergunta,"952. Comete suicídio o homem que perece vítima de paixões que ele sabia lhe haviam de apressar o fim, porém a que já não podia resistir, por havê-las o hábito mudado em verdadeiras necessidades físicas?
"
0,4,0,6,36,lde.4.1.6,resposta,"> “É um suicídio moral. Não percebeis que, nesse caso, o homem é duplamente culpado? Há nele então falta de coragem e bestialidade, acrescidas do esquecimento de Deus.”
"
0,4,0,6,38,lde.4.1.6,pergunta,"952. a) Será mais, ou menos, culpado do que o que tira a si mesmo a vida por desespero?
"
0,4,0,6,39,lde.4.1.6,resposta,"> “É mais culpado, porque tem tempo de refletir sobre o seu suicídio. Naquele que o faz instantaneamente, há, muitas vezes, uma espécie de desvairamento, que alguma coisa tem da loucura. O outro será muito mais punido, por isso que as penas são proporcionadas sempre à consciência que o culpado tem das faltas que comete.”
"
0,4,0,6,41,lde.4.1.6,pergunta,"953. Quando uma pessoa vê diante de si um fim inevitável e horrível, será culpada se abreviar de alguns instantes os seus sofrimentos, apressando voluntariamente sua morte?
"
0,4,0,6,42,lde.4.1.6,resposta,"> “É sempre culpado aquele que não aguarda o termo que Deus lhe marcou para a existência. E quem poderá estar certo de que, malgrado as aparências, esse termo tenha chegado; de que um socorro inesperado não venha no último momento?”
"
0,4,0,6,44,lde.4.1.6,pergunta,"953. a) Concebe-se que, nas circunstâncias ordinárias, o suicídio seja condenável; mas estamos figurando o caso em que a morte é inevitável e em que a vida só é encurtada de alguns instantes.
"
0,4,0,6,45,lde.4.1.6,resposta,"> “É sempre uma falta de resignação e de submissão à vontade do Criador.”
"
0,4,0,6,47,lde.4.1.6,pergunta,"953. b) Quais, nesse caso, as consequências de tal ato?
"
0,4,0,6,48,lde.4.1.6,resposta,"> “Uma expiação proporcionada, como sempre, à gravidade da falta, de acordo com as circunstâncias.”
"
0,4,0,6,50,lde.4.1.6,pergunta,"954. Será condenável uma imprudência que compromete a vida sem necessidade?
"
0,4,0,6,51,lde.4.1.6,resposta,"> “Não há culpabilidade, quando não há intenção ou consciência perfeita da prática do mal.”
"
0,4,0,6,53,lde.4.1.6,pergunta,"955. Podem ser consideradas suicidas e sofrem as consequências de um suicídio as mulheres que, em certos países, se queimam voluntariamente sobre os corpos dos maridos?
"
0,4,0,6,54,lde.4.1.6,resposta,"> “Obedecem a um preconceito e, muitas vezes, mais à força do que por vontade. Julgam cumprir um dever e esse não é o caráter do suicídio. Encontram desculpa na nulidade moral que as caracteriza, na sua maioria, e na ignorância em que se acham. Esses usos bárbaros e estúpidos desaparecem com o advento da civilização.”
"
0,4,0,6,56,lde.4.1.6,pergunta,"956. Alcançam o fim objetivado aqueles que, não podendo conformar-se com a perda de pessoas que lhes eram caras, se matam na esperança de ir juntar-se-lhes?
"
0,4,0,6,57,lde.4.1.6,resposta,"> “Muito diverso do que esperam é o resultado que colhem. Em vez de se reunirem ao que era objeto de suas afeições, dele se afastam por longo tempo, pois não é possível que Deus recompense um ato de covardia e o insulto que lhe fazem com o duvidarem da sua providência. Pagarão esse instante de loucura com aflições maiores do que as que pensaram abreviar e não terão, para compensá- -las, a satisfação que esperavam.” (934 e seguintes.)
"
0,4,0,6,59,lde.4.1.6,pergunta,"957. Quais, em geral, com relação ao estado do Espírito, as consequências do suicídio?
"
0,4,0,6,60,lde.4.1.6,resposta,"> “Muito diversas são as consequências do suicídio. Não há penas determinadas e, em todos os casos, correspondem sempre às causas que o produziram. Há, porém, uma consequência a que o suicida não pode escapar: é o desapontamento. A sorte, porém, não é a mesma para todos: depende das circunstâncias; alguns expiam a falta imediatamente, outros em nova existência, que será pior do que aquela cujo curso interromperam.”
"
0,4,0,6,61,lde.4.1.6,resposta,"> > A observação, realmente, mostra que os efeitos do suicídio não são idênticos. Alguns há, porém, comuns a todos os casos de morte violenta e que são a consequência da interrupção brusca da vida. Há, primeiro, a persistência mais prolongada e tenaz do laço que une o Espírito ao corpo, por estar quase sempre esse laço na plenitude da sua força no momento em que é partido, ao passo que, no caso de morte natural, ele se enfraquece gradualmente e muitas vezes se desfaz antes que a vida se haja extinguido completamente. As consequências deste estado de coisas são o prolongamento da perturbação espiritual, seguindo-se à ilusão em que, durante mais ou menos tempo, o Espírito se conserva de que ainda pertence ao número dos vivos. (l55 e 165)
"
0,4,0,6,62,lde.4.1.6,resposta,"> > A afinidade que permanece entre o Espírito e o corpo produz, nalguns suicidas, uma espécie de repercussão do estado do corpo no Espírito, que, assim, a seu mau grado, sente os efeitos da decomposição, donde lhe resulta uma sensação cheia de angústias e de horror, estado esse que também pode durar pelo tempo que devia durar a vida que sofreu interrupção. Não é geral este efeito; mas, em caso algum, o suicida fica isento das consequências da sua falta de coragem e, cedo ou tarde, expia, de um modo ou de outro, a culpa em que incorreu. Assim é que certos Espíritos, que foram muito desgraçados na Terra, disseram ter-se suicidado na existência precedente e submetido voluntariamente a novas provas, para tentarem suportá-las com mais resignação. Em alguns, verifica-se uma espécie de ligação à matéria, de que inutilmente procuram desembaraçar-se, a fim de voarem para mundos melhores, cujo acesso, porém, se lhes conserva interdito. A maior parte deles sofre o pesar de haver feito uma coisa inútil, pois que só decepções encontram.
"
0,4,0,6,63,lde.4.1.6,resposta,"> > A religião, a moral, todas as filosofias condenam o suicídio como contrário às Leis da Natureza. Todas nos dizem, em princípio, que ninguém tem o direito de abreviar voluntariamente a vida. Entretanto, por que não se tem esse direito? Por que não é livre o homem de pôr termo aos seus sofrimentos? Ao Espiritismo estava reservado demonstrar, pelo exemplo dos que sucumbiram, que o suicídio não é uma falta, somente por constituir infração de uma lei moral, consideração de pouco peso para certos indivíduos, mas também um ato estúpido, pois que nada ganha quem o pratica, o contrário é o que se dá, como no-lo ensinam, não a teoria, porém os fatos que ele nos põe sob as vistas. ❦
"
0,4,0,6,64,lde.4.1.6,nota,"---
"
0,4,1,0,0,0,nota,"---
"
0,4,1,1,1,lde.4.2.1,pergunta,"958. Por que tem o homem, instintivamente, horror ao nada?
"
0,4,1,1,2,lde.4.2.1,resposta,"> “Porque o nada não existe.”
"
0,4,1,1,4,lde.4.2.1,pergunta,"959. Donde nasce, para o homem, o sentimento instintivo da vida futura?
"
0,4,1,1,5,lde.4.2.1,resposta,"> “Já temos dito: antes de encarnar, o Espírito conhecia todas essas coisas e a alma conserva uma vaga lembrança do que sabe e do que viu no estado espiritual.” (393)
"
0,4,1,1,6,lde.4.2.1,resposta,"> > Em todos os tempos, o homem se preocupou com o seu futuro para lá do túmulo e isso é muito natural. Qualquer que seja a importância que ligue à vida presente, não pode ele furtar-se a considerar quanto essa vida é curta e, sobretudo, precária, pois que a cada instante está sujeita a interromper-se, nenhuma certeza lhe sendo permitida acerca do dia seguinte. Que será dele, após o instante fatal? Questão grave esta, porquanto não se trata de alguns anos apenas, mas da eternidade. Aquele que tem de passar longo tempo, em país estrangeiro, se preocupa com a situação em que lá se achará. Como, então, não nos havia de preocupar a em que nos veremos, deixando este mundo, uma vez que é para sempre?
"
0,4,1,1,7,lde.4.2.1,resposta,"> > A ideia do nada tem qualquer coisa que repugna à razão. O homem
"
0,4,1,1,8,lde.4.2.1,nota,"que mais despreocupado seja durante a vida, em chegando o momento
"
0,4,1,1,9,lde.4.2.1,nota,"supremo, pergunta a si mesmo o que vai ser dele e, sem o querer, espera.
"
0,4,1,1,10,lde.4.2.1,resposta,"> > Crer em Deus, sem admitir a vida futura, fora um contrassenso. O sentimento de uma existência melhor reside no foro íntimo de todos os homens e não é possível que Deus aí o tenha colocado em vão
"
0,4,1,1,11,lde.4.2.1,resposta,"> > A vida futura implica a conservação da nossa individualidade, após a morte. Com efeito, que nos importaria sobreviver ao corpo, se a nossa essência moral houvesse de perder-se no oceano do infinito? As consequências, para nós, seriam as mesmas que se tivéssemos de nos sumir no nada. ❦
"
0,4,1,1,12,lde.4.2.1,nota,"---
"
0,4,1,2,1,lde.4.2.2,pergunta,"960. Donde se origina a crença, com que deparamos entre todos os povos, na existência de penas e recompensas porvindouras?
"
0,4,1,2,2,lde.4.2.2,resposta,"> “É sempre a mesma coisa: pressentimento da realidade, trazido ao homem pelo Espírito nele encarnado. Porque, sabei-o bem, não é debalde que uma voz interior vos fala. O vosso erro consiste em não lhe prestardes bastante atenção. Melhores vos tornaríeis, se nisso pensásseis muito, e muitas vezes.”
"
0,4,1,2,4,lde.4.2.2,pergunta,"961. Qual o sentimento que domina a maioria dos homens no momento da morte: a dúvida, o temor, ou a esperança?
"
0,4,1,2,5,lde.4.2.2,resposta,"> “A dúvida, nos céticos empedernidos; o temor, nos culpados; a esperança, nos homens de bem.”
"
0,4,1,2,7,lde.4.2.2,pergunta,"962. Como pode haver céticos, uma vez que a alma traz ao homem o sentimento das coisas espirituais?
"
0,4,1,2,8,lde.4.2.2,resposta,"> “Eles são em número muito menor do que se julga. Muitos se fazem de espíritos fortes, durante a vida, somente por orgulho. No momento da morte, porém, deixam de ser tão fanfarrões.”
"
0,4,1,2,9,lde.4.2.2,resposta,"> > A responsabilidade dos nossos atos é a consequência da realidade da vida futura. Dizem-nos a razão e a justiça que, na partilha da felicidade a que todos aspiram, não podem estar confundidos os bons e os maus. Não é possível que Deus queira que uns gozem, sem trabalho, de bens que outros só alcançam com esforço e perseverança.
"
0,4,1,2,10,lde.4.2.2,resposta,"> > A ideia que, mediante a sabedoria de suas leis, Deus nos dá de sua justiça e de sua bondade não nos permite acreditar que o justo e o mau estejam na mesma categoria a seus olhos, nem duvidar de que recebam, algum dia, um a recompensa, o castigo o outro, pelo bem ou pelo mal que tenham feito. Por isso é que o sentimento inato que temos da justiça nos dá a intuição das penas e recompensas futuras. ❦
"
0,4,1,2,11,lde.4.2.2,nota,"---
"
0,4,1,3,1,lde.4.2.3,pergunta,"963. Com cada homem, pessoalmente, Deus se ocupa? Não é Ele muito grande e nós muito pequeninos para que cada indivíduo em particular tenha, a seus olhos, alguma importância?
"
0,4,1,3,2,lde.4.2.3,resposta,"> “Deus se ocupa com todos os seres que criou, por mais pequeninos que sejam. Nada, para a sua bondade, é destituído de valor.”
"
0,4,1,3,4,lde.4.2.3,pergunta,"964. Mas será necessário que Deus atente em cada um dos nossos atos, para nos recompensar ou punir? Esses atos não são, na sua maioria, insignificantes para Ele?
"
0,4,1,3,5,lde.4.2.3,resposta,"> “Deus tem suas leis a regerem todas as vossas ações. Se as violais, vossa é a culpa. Indubitavelmente, quando um homem comete um excesso qualquer, Deus não profere contra ele um julgamento, dizendo-lhe, por exemplo: ‘Foste guloso, vou punir-te.’ Ele traçou um limite; as enfermidades e muitas vezes a morte são a consequência dos excessos. Eis aí a punição: é o resultado da infração da lei. Assim em tudo.”
"
0,4,1,3,6,lde.4.2.3,resposta,"> > Todas as nossas ações estão submetidas às Leis de Deus. Nenhuma há, por mais insignificante que nos pareça, que não possa ser uma violação daquelas leis. Se sofremos as consequências dessa violação, só nos devemos queixar de nós mesmos, que desse modo nos fazemos os causadores da nossa felicidade, ou da nossa infelicidade futuras.
"
0,4,1,3,7,lde.4.2.3,resposta,"> > Esta verdade se torna evidente por meio do apólogo seguinte:
"
0,4,1,3,8,lde.4.2.3,resposta,"> > “Um pai deu a seu filho educação e instrução, isto é, os meios de se guiar. Cede-lhe um campo para que o cultive e lhe diz: Aqui estão a regra que deves seguir e todos os instrumentos necessários a tornares fértil este campo e assegurares a tua existência. Dei-te a instrução para compreenderes esta regra. Se a seguires, teu campo produzirá muito e te proporcionará o repouso na velhice. Se a desprezares, nada produzirá e morrerás de fome. Dito isso, deixa-o proceder livremente”.
"
0,4,1,3,9,lde.4.2.3,resposta,"> > Não é verdade que esse campo produzirá na razão dos cuidados que forem dispensados à sua cultura e que toda negligência redundará em prejuízo da colheita? Na velhice, portanto, o filho será ditoso ou desgraçado, conforme haja seguido ou não a regra que seu pai lhe traçou. Deus ainda é mais previdente, pois que nos adverte, a cada instante, de que estamos fazendo bem ou mal. Envia-nos os Espíritos para nos inspirarem, porém não os escutamos. Há mais esta diferença: Deus faculta sempre ao homem, concedendo-lhe novas existências, recursos para reparar seus erros passados, enquanto ao filho de quem falamos, se empregou mal o seu tempo, nenhum recurso resta. ❦
"
0,4,1,3,10,lde.4.2.3,nota,"---
"
0,4,1,4,1,lde.4.2.4,pergunta,"965. Têm alguma coisa de material as penas e gozos da alma depois da morte?
"
0,4,1,4,2,lde.4.2.4,resposta,"> “Não podem ser materiais, di-lo o bom senso, pois que a alma não é matéria. Nada têm de carnal essas penas e esses gozos; entretanto, são mil vezes mais vivos do que os que experimentais na Terra, porque o Espírito, uma vez liberto, é mais impressionável. Então, já a matéria não lhe embota as sensações.” (237 a 257)
"
0,4,1,4,4,lde.4.2.4,pergunta,"966. Por que das penas e gozos da vida futura faz o homem, às vezes, tão grosseira e absurda ideia?
"
0,4,1,4,5,lde.4.2.4,resposta,"> “Inteligência que ainda se não desenvolveu bastante. Compreende a criança as coisas como o adulto? Isso, ademais, depende também do que se lhe ensinou: aí é que há necessidade de uma reforma. Muitíssimo incompleta é a vossa linguagem, para exprimir o que está fora de vós. Teve-se então que recorrer a comparações e tomastes como realidade as imagens e figuras que serviram para essas comparações. À medida, porém, que o homem se instrui, melhor vai compreendendo o que a sua linguagem não pode exprimir.”
"
0,4,1,4,7,lde.4.2.4,pergunta,"967. Em que consiste a felicidade dos bons Espíritos?
"
0,4,1,4,8,lde.4.2.4,resposta,"> “Em conhecerem todas as coisas; em não sentirem ódio, nem ciúme, nem inveja, nem ambição, nem qualquer das paixões que ocasionam a desgraça dos homens. O amor que os une lhes é fonte de suprema felicidade. Não experimentam as necessidades, nem os sofrimentos, nem as angústias da vida material. São felizes pelo bem que fazem. Contudo, a felicidade dos Espíritos é proporcional à elevação de cada um. Somente os puros Espíritos gozam, é exato, da felicidade suprema, mas nem todos os outros são infelizes. Entre os maus e os perfeitos há uma infinidade de graus em que os gozos são relativos ao estado moral. Os que já estão bastante adiantados compreendem a ventura dos que os precederam e aspiram a alcançá-la, mas esta aspiração lhes constitui uma causa de emulação, não de ciúme. Sabem que deles depende o consegui-la e para a conseguirem trabalham, porém com a calma da consciência tranquila e ditosos se consideram por não terem que sofrer o que sofrem os maus.”
"
0,4,1,4,10,lde.4.2.4,pergunta,"968. Citais, entre as condições da felicidade dos bons Espíritos, a ausência das necessidades materiais; mas a satisfação dessas necessidades não representa para o homem uma fonte de gozos?
"
0,4,1,4,11,lde.4.2.4,resposta,"> “Sim, gozos do animal. Quando não podes satisfazer a essas necessidades, passas por uma tortura.”
"
0,4,1,4,13,lde.4.2.4,pergunta,"969. Que se deve entender quando é dito que os Espíritos puros se acham reunidos no seio de Deus e ocupados em lhe entoar louvores?
"
0,4,1,4,14,lde.4.2.4,resposta,"> “É uma alegoria indicativa da inteligência que eles têm das perfeições de Deus, porque o veem e compreendem, mas que, como muitas outras, não se deve tomar ao pé da letra. Tudo na Natureza, desde o grão de areia, canta, isto é, proclama o poder, a sabedoria e a bondade de Deus. Não creias, todavia, que os Espíritos bem-aventurados estejam em contemplação por toda a eternidade. Seria uma bem-aventurança estúpida e monótona. Fora, além disso, a felicidade do egoísta, porquanto a existência deles seria uma inutilidade sem-termo. Estão isentos das tribulações da vida corpórea: já é um gozo. Depois, como dissemos, conhecem e sabem todas as coisas; dão útil emprego à inteligência que adquiriram, auxiliando os progressos dos outros Espíritos. Essa a sua ocupação, que ao mesmo tempo é um gozo.”
"
0,4,1,4,16,lde.4.2.4,pergunta,"970. Em que consistem os sofrimentos dos Espíritos inferiores?
"
0,4,1,4,17,lde.4.2.4,resposta,"> “São tão variados como as causas que os determinam e proporcionados ao grau de inferioridade, como os gozos o são ao de superioridade. Podem resumir-se assim: Invejarem o que lhes falta para ser felizes e não obterem; verem a felicidade e não na poderem alcançar; pesar, ciúme, raiva, desespero, motivados pelo que os impede de ser ditosos; remorsos, ansiedade moral indefinível. Desejam todos os gozos e não os podem satisfazer: eis o que os tortura.”
"
0,4,1,4,19,lde.4.2.4,pergunta,"971. É sempre boa a influência que os Espíritos exercem uns sobre os outros?
"
0,4,1,4,20,lde.4.2.4,resposta,"> “Sempre boa, está claro, da parte dos bons Espíritos. Os Espíritos perversos, esses procuram desviar da senda do bem e do arrependimento os que lhes parecem suscetíveis de se deixarem levar e que são, muitas vezes, os que eles mesmos arrastaram ao mal durante a vida terrena.”
"
0,4,1,4,22,lde.4.2.4,pergunta,"971. a) Assim, a morte não nos livra da tentação?
"
0,4,1,4,23,lde.4.2.4,resposta,"> “Não, mas a ação dos maus Espíritos é sempre menor sobre os outros Espíritos do que sobre os homens, porque lhes falta o auxílio das paixões materiais.” (996)
"
0,4,1,4,25,lde.4.2.4,pergunta,"972. Como procedem os maus Espíritos para tentar os outros Espíritos, não podendo jogar com as paixões?
"
0,4,1,4,26,lde.4.2.4,resposta,"> “As paixões não existem materialmente, mas existem no pensamento dos Espíritos atrasados. Os maus dão pasto a esses pensamentos, conduzindo suas vítimas aos lugares onde se lhes ofereça o espetáculo daquelas paixões e de tudo o que as possa excitar.”
"
0,4,1,4,28,lde.4.2.4,pergunta,"972. a) Mas de que servem essas paixões se já não têm objeto real?
"
0,4,1,4,29,lde.4.2.4,resposta,"> “Nisso precisamente é que lhes está o suplício: o avarento vê ouro que lhe não é dado possuir; o devasso, orgias em que não pode tomar parte; o orgulhoso, honras que lhe causam inveja e de que não pode gozar.”
"
0,4,1,4,31,lde.4.2.4,pergunta,"973. Quais os sofrimentos maiores a que os Espíritos maus se veem sujeitos?
"
0,4,1,4,32,lde.4.2.4,resposta,"> “Não há descrição possível das torturas morais que constituem a punição de certos crimes. Mesmo o que as sofre teria dificuldade em vos dar delas uma ideia. Indubitavelmente, porém, a mais horrível consiste em pensarem que estão condenados sem remissão.”
"
0,4,1,4,33,lde.4.2.4,resposta,"> > Das penas e gozos da alma após a morte forma o homem ideia mais ou menos elevada, conforme o estado de sua inteligência. Quanto mais ele se desenvolve, tanto mais essa ideia se apura e se escoima da matéria; compreende as coisas de um ponto de vista mais racional, deixando de tomar ao pé da letra as imagens de uma linguagem figurada. Ensinando- -nos que a alma é um ser todo espiritual, a razão, mais esclarecida, nos diz, por isso mesmo, que ela não pode ser atingida pelas impressões que apenas sobre a matéria atuam. Não se segue, porém, daí que esteja isenta de sofrimentos, nem que não receba o castigo de suas faltas. (237)
"
0,4,1,4,34,lde.4.2.4,resposta,"> > As comunicações espíritas tiveram como resultado mostrar o estado futuro da alma, não mais em teoria, porém na realidade. Põem-nos diante dos olhos todas as peripécias da vida de além-túmulo. Ao mesmo tempo, entretanto, no-las mostram como consequências perfeitamente lógicas da vida terrestre e, embora despojadas do aparato fantástico que a imaginação dos homens criou, não são menos pessoais para os que fizeram mau uso de suas faculdades. Infinita é a variedade dessas consequências, mas, em tese geral, pode-se dizer: cada um é punido por aquilo em que pecou. Assim é que uns o são pela visão incessante do mal que fizeram; outros, pelo pesar, pelo temor, pela vergonha, pela dúvida, pelo insulamento, pelas trevas, pela separação dos entes que lhes são caros etc.
"
0,4,1,4,36,lde.4.2.4,pergunta,"974. Donde procede a doutrina do fogo eterno?
"
0,4,1,4,37,lde.4.2.4,resposta,"> “Imagem, semelhante a tantas outras, tomada como realidade.”
"
0,4,1,4,39,lde.4.2.4,pergunta,"974. a) Mas o temor desse fogo não produzirá bom resultado?
"
0,4,1,4,40,lde.4.2.4,resposta,"> Vede se serve de freio, mesmo entre os que o ensinam. Se ensinardes coisas que mais tarde a razão venha a repelir, causareis uma impressão que não será duradoura, nem salutar.”
"
